  -8.04921150       2.90331507      -4.20315838       3.08674574    
  -8.15292454       2.89828897      -4.08830929       3.25685048    
  -8.25048733       2.89377356      -3.99805927       3.42491364    
  -8.34222317       2.88995838      -3.93111753       3.59017467    
  -8.42839909       2.88700223      -3.88641548       3.75199962    
  -8.50923634       2.88504171      -3.86306548       3.90984273    
  -8.58492088       2.88419867      -3.86032820       4.06321573    
  -8.65560532       2.88458538      -3.87758923       4.21166849    
  -8.72141743       2.88630867      -3.91434121       4.35477448    
  -8.78246021       2.88947296      -3.97017002       4.49211645    
  -8.83881664       2.89418268      -4.04474401       4.62327719    
  -8.89055061       2.90054464      -4.13780737       4.74782991    
  -8.93770981       2.90866971      -4.24917221       4.86532974    
  -8.98032284       2.91867638      -4.37871742       4.97530222    
  -9.01840687       2.93069243      -4.52638435       5.07723761    
  -9.05195999       2.94485784      -4.69217539       5.17057610    
  -9.08096504       2.96132755      -4.87615585       5.25469637    
  -9.10539150       2.98027682      -5.07845163       5.32889891    
  -9.12519073       3.00190568      -5.29925680       5.39238453    
  -9.14029789       3.02644491      -5.53883123       5.44422817    
  -9.15062809       3.05416632      -5.79750824       5.48334312    
  -9.15608025       3.08539391      -6.07569742       5.50843334    
  -9.15653324       3.12052202      -6.37388659       5.51792097    
  -9.15184498       3.16003966      -6.69263649       5.50985146    
  -9.14186287       3.20456791      -7.03256941       5.48174000    
  -9.12642574       3.25491858      -7.39431572       5.43033743    
  -9.10540962       3.31218767      -7.77838326       5.35125971    
  -9.07880306       3.37791204      -8.18481255       5.23836231    
  -9.04694843       3.45432568      -8.61222935       5.08270741    
  -9.01122093       3.54471302      -9.05513859       4.87115860    
  -8.97586155       3.65327835      -9.49657631       4.58689737    
  -8.95054340       3.78151321      -9.89784908       4.22395849    
  -8.94511890       3.92124987      -10.2195482       3.81501150    
  -8.95947075       4.06100798      -10.4621420       3.40597820    
  -8.98852158       4.19525957      -10.6459417       3.01897120    
  -9.02810383       4.32252884      -10.7876072       2.65989518    
  -9.07551193       4.44270611      -10.8979750       2.32918763    
  -9.12897682       4.55606270      -10.9841127       2.02576113    
  -9.18729496       4.66295052      -11.0508385       1.74821055    
  -9.24960709       4.76370907      -11.1015882       1.49517655    
  -9.31527615       4.85864115      -11.1389122       1.26544702    
  -9.38381100       4.94800949      -11.1647739       1.05797267    
  -9.45482445       5.03203821      -11.1807222      0.871857047    
  -9.52800179       5.11091757      -11.1880121      0.706339717    
  -9.60308361       5.18480778      -11.1876869      0.560778856    
  -9.67984772       5.25384378      -11.1806259      0.434635639    
  -9.75810814       5.31813765      -11.1675854      0.327461839    
  -9.83769703       5.37778091      -11.1492262      0.238889396    
  -9.91847038       5.43284750      -11.1261349      0.168622091    
  -10.0002956       5.48339558      -11.0988417      0.116429143    
  -10.0830479       5.52946806      -11.0678310       8.21403340E-02
  -10.1666174       5.57109213      -11.0335541       6.56423941E-02
  -10.2508984       5.60828352      -10.9964352       6.68766350E-02
  -10.3357859       5.64104366      -10.9568844       8.58376697E-02
  -10.4211836       5.66935921      -10.9152985      0.122573122    
  -10.5069895       5.69320631      -10.8720741      0.177184418    
  -10.5931053       5.71254539      -10.8276100      0.249828562    
  -10.6794291       5.72732210      -10.7823133      0.340721190    
  -10.7658539       5.73746777      -10.7366133      0.450140655    
  -10.8522654       5.74289417      -10.6909666      0.578433990    
  -10.9385395       5.74349642      -10.6458673      0.726024151    
  -11.0245409       5.73914719      -10.6018648      0.893420041    
  -11.1101122       5.72969532      -10.5595789       1.08122873    
  -11.1950760       5.71496010      -10.5197248       1.29017138    
  -11.2792206       5.69472742      -10.4831476       1.52110362    
  -11.3622904       5.66874313      -10.4508686       1.77504122    
  -11.4439697       5.63670540      -10.4241514       2.05319190    
  -11.5238562       5.59825468      -10.4046068       2.35699630    
  -11.6014185       5.55296087      -10.3943577       2.68817306    
  -11.6759329       5.50031328      -10.3962984       3.04876256    
  -11.7463694       5.43972111      -10.4145546       3.44113231    
  -11.8111849       5.37054825      -10.4552956       3.86782503    
  -11.8679590       5.29229736      -10.5281982       4.33082962    
  -11.9128189       5.20529175      -10.6487570       4.82885075    
  -11.9403076       5.11275673      -10.8388042       5.34898901    
  -11.9469881       5.02361536      -11.1120815       5.85555458    
  -11.9377918       4.94784451      -11.4488697       6.30863953    
  -11.9215002       4.88815117      -11.8140297       6.69741344    
  -11.9037361       4.84254456      -12.1850853       7.02984095    
  -11.8871260       4.80849838      -12.5515261       7.31602621    
  -11.8728523       4.78400850      -12.9086208       7.56398535    
  -11.8614597       4.76759195      -13.2541933       7.77965403    
  -11.8532009       4.75814342      -13.5872326       7.96744633    
  -11.8481865       4.75482416      -13.9072905       8.13072300    
  -11.8464594       4.75697994      -14.2142010       8.27209854    
  -11.8480272       4.76408958      -14.5079317       8.39365864    
  -11.8528795       4.77573109      -14.7885218       8.49709320    
  -11.8610010       4.79155493      -15.0560369       8.58379936    
  -11.8723736       4.81126881      -15.3105497       8.65494347    
  -11.8869791       4.83462524      -15.5521259       8.71151733    
  -11.9048061       4.86141157      -15.7808199       8.75437069    
  -11.9258451       4.89144564      -15.9966640       8.78423691    
  -11.9500923       4.92456579      -16.1996746       8.80175781    
  -11.9775496       4.96063137      -16.3898449       8.80749512    
  -12.0082254       4.99951839      -16.5671425       8.80194759    
  -12.0421333       5.04111576      -16.7315083       8.78555775    
  -12.0792952       5.08532429      -16.8828621       8.75872326    
  -12.1197376       5.13205528      -17.0210915       8.72180080    
  -12.1634960       5.18122673      -17.1460571       8.67511463    
  -12.2106133       5.23276567      -17.2575912       8.61895943    
  -12.2611399       5.28660440      -17.3554859       8.55360508    
  -12.3151388       5.34268045      -17.4394970       8.47930145    
  -12.3726778       5.40093565      -17.5093422       8.39628124    
  -12.4338398       5.46131468      -17.5646954       8.30476379    
  -12.4987183       5.52376604      -17.6051807       8.20495892    
  -12.5674219       5.58823824      -17.6303654       8.09706879    
  -12.6400766       5.65468073      -17.6397476       7.98129797    
  -12.7168264       5.72304201      -17.6327553       7.85785341    
  -12.7978334       5.79326773      -17.6087246       7.72695208    
  -12.8832941       5.86529827      -17.5668831       7.58883047    
  -12.9734316       5.93906593      -17.5063381       7.44375896    
  -13.0685062       6.01449156      -17.4260387       7.29205656    
  -13.1688290       6.09147692      -17.3247452       7.13411617    
  -13.2747707       6.16989517      -17.2009811       6.97044277    
  -13.3867769       6.24957800      -17.0529594       6.80171251    
  -13.5053892       6.33028889      -16.8785095       6.62886810    
  -13.6312838       6.41168547      -16.6749382       6.45328283    
  -13.7652969       6.49324465      -16.4388866       6.27704525    
  -13.9084826       6.57413149      -16.1661434       6.10349894    
  -14.0621290       6.65293360      -15.8515568       5.93829155    
  -14.2276297       6.72714853      -15.4895601       5.79143476    
  -14.4056797       6.79233885      -15.0773649       5.68067122    
  -14.5937357       6.84202671      -14.6251411       5.63191938    
  -14.7835617       6.87191343      -14.1658325       5.66237116    
  -14.9663010       6.88487387      -13.7348776       5.76052904    
  -15.1383400       6.88689899      -13.3467197       5.90242815    
  -15.2996244       6.88249207      -13.0015802       6.07005501    
  -15.4511108       6.87435246      -12.6956310       6.25261450    
  -15.5938368       6.86407900      -12.4247236       6.44370985    
  -15.7287035       6.85266066      -12.1852560       6.63938236    
  -15.8564520       6.84074354      -11.9742613       6.83705044    
  -15.9776878       6.82876873      -11.7893133       7.03495073    
  -16.0929127       6.81704950      -11.6284199       7.23182678    
  -16.2025337       6.80581903      -11.4899302       7.42674971    
  -16.3069000       6.79525423      -11.3724623       7.61900902    
  -16.4063034       6.78549528      -11.2748480       7.80804253    
  -16.5009937       6.77665710      -11.1960964       7.99339581    
  -16.5911808       6.76883459      -11.1353521       8.17468548    
  -16.6770477       6.76210976      -11.0918837       8.35158443    
  -16.7587566       6.75655460      -11.0650530       8.52380371    
  -16.8364410       6.75223494      -11.0543098       8.69108200    
  -16.9102249       6.74921131      -11.0591698       8.85317516    
  -16.9802132       6.74754143      -11.0792141       9.00985432    
  -17.0464954       6.74728155      -11.1140757       9.16089439    
  -17.1091537       6.74848604      -11.1634369       9.30607605    
  -17.1682568       6.75121021      -11.2270241       9.44517899    
  -17.2238598       6.75551128      -11.3046017       9.57797718    
  -17.2760181       6.76144552      -11.3959665       9.70423889    
  -17.3247700       6.76907492      -11.5009518       9.82372189    
  -17.3701534       6.77846241      -11.6194210       9.93617153    
  -17.4121914       6.78967619      -11.7512646       10.0413160    
  -17.4509087       6.80278921      -11.8963985       10.1388655    
  -17.4863148       6.81787968      -12.0547714       10.2285023    
  -17.5184193       6.83503342      -12.2263527       10.3098879    
  -17.5472240       6.85434389      -12.4111376       10.3826456    
  -17.5727215       6.87591457      -12.6091480       10.4463644    
  -17.5949001       6.89985991      -12.8204317       10.5005846    
  -17.6137428       6.92630768      -13.0450583       10.5447931    
  -17.6292267       6.95540190      -13.2831249       10.5784149    
  -17.6413212       6.98730755      -13.5347528       10.6007938    
  -17.6499882       7.02221107      -13.8000889       10.6111803    
  -17.6551838       7.06032896      -14.0793028       10.6087093    
  -17.6568623       7.10191393      -14.3725853       10.5923691    
  -17.6549721       7.14726496      -14.6801405       10.5609665    
  -17.6494617       7.19673920      -15.0021811       10.5130711    
  -17.6402836       7.25076962      -15.3388977       10.4469500    
  -17.6273994       7.30989218      -15.6904297       10.3604584    
  -17.6108112       7.37478209      -16.0567856       10.2508984    
  -17.5905857       7.44630623      -16.4376907       10.1147995    
  -17.5669346       7.52560377      -16.8322983       9.94760895    
  -17.5403786       7.61419010      -17.2385235       9.74326515    
  -17.5121040       7.71405983      -17.6516247       9.49378490    
  -17.4847126       7.82756805      -18.0611877       9.18975163    
  -17.4633484       7.95625591      -18.4466553       8.82499886    
  -17.4551334       8.09770489      -18.7795105       8.40920448    
  -17.4641800       8.24449444      -19.0433273       7.97204399    
  -17.4889069       8.38956642      -19.2444172       7.54175138    
  -17.5256691       8.52945137      -19.3973637       7.13220930    
  -17.5713882       8.66304588      -19.5144997       6.74782991    
  -17.6238880       8.79021740      -19.6045017       6.38914728    
  -17.6816750       8.91116428      -19.6733513       6.05535507    
  -17.7436943       9.02618694      -19.7252750       5.74526644    
  -17.8091774       9.13559055      -19.7633438       5.45765734    
  -17.8775444       9.23965740      -19.7898750       5.19138765    
  -17.9483490       9.33864403      -19.8066521       4.94543457    
  -18.0212383       9.43277931      -19.8150959       4.71889639    
  -18.0959244       9.52225780      -19.8163528       4.51098251    
  -18.1721706       9.60725307      -19.8113708       4.32100201    
  -18.2497768       9.68791580      -19.8009396       4.14835119    
  -18.3285751       9.76437759      -19.7857437       3.99250197    
  -18.4084206       9.83675480      -19.7663651       3.85299444    
  -18.4891834       9.90514660      -19.7433147       3.72942805    
  -18.5707493       9.96964073      -19.7170563       3.62145424    
  -18.6530151       10.0303106      -19.6879959       3.52877140    
  -18.7358875       10.0872240      -19.6565018       3.45112014    
  -18.8192844       10.1404352      -19.6229172       3.38827991    
  -18.9031258       10.1899891      -19.5875587       3.34006500    
  -18.9873352       10.2359247      -19.5507202       3.30632281    
  -19.0718441       10.2782726      -19.5126820       3.28693151    
  -19.1565857       10.3170547      -19.4737167       3.28179836    
  -19.2414951       10.3522902      -19.4340820       3.29085875    
  -19.3265095       10.3839865      -19.3940296       3.31407452    
  -19.4115658       10.4121466      -19.3538132       3.35143542    
  -19.4965992       10.4367666      -19.3136826       3.40295696    
  -19.5815468       10.4578362      -19.2738914       3.46868134    
  -19.6663456       10.4753361      -19.2346992       3.54867864    
  -19.7509251       10.4892445      -19.1963730       3.64304638    
  -19.8352184       10.4995289      -19.1591911       3.75191116    
  -19.9191551       10.5061493      -19.1234436       3.87543106    
  -20.0026550       10.5090570      -19.0894451       4.01379681    
  -20.0856323       10.5081978      -19.0575294       4.16723394    
  -20.1679993       10.5035038      -19.0280647       4.33600855    
  -20.2496510       10.4948988      -19.0014534       4.52042675    
  -20.3304787       10.4822941      -18.9781399       4.72084284    
  -20.4103546       10.4655895      -18.9586334       4.93766260    
  -20.4891376       10.4446659      -18.9435062       5.17135286    
  -20.5666580       10.4193935      -18.9334221       5.42244577    
  -20.6427231       10.3896179      -18.9291592       5.69155025    
  -20.7171021       10.3551645      -18.9316463       5.97936201    
  -20.7895126       10.3158350      -18.9420052       6.28667498    
  -20.8596115       10.2714071      -18.9616146       6.61439228    
  -20.9269600       10.2216225      -18.9922199       6.96353531    
  -20.9909992       10.1661978      -19.0360546       7.33523703    
  -21.0509911       10.1048298      -19.0960941       7.73071146    
  -21.1059227       10.0372238      -19.1763783       8.15113354    
  -21.1543751       9.96317768      -19.2825756       8.59731865    
  -21.1943207       9.88279247      -19.4227848       9.06885910    
  -21.2229404       9.79701996      -19.6083088       9.56194687    
  -21.2368870       9.70880699      -19.8525219       10.0647964    
  -21.2343369       9.62417221      -20.1627235       10.5533361    
  -21.2181015       9.55002213      -20.5276661       10.9999371    
  -21.1942921       9.48954105      -20.9228992       11.3918600    
  -21.1680088       9.44207573      -21.3280334       11.7317209    
  -21.1421490       9.40572548      -21.7314777       12.0271196    
  -21.1181622       9.37867546      -22.1274223       12.2853184    
  -21.0967617       9.35947514      -22.5130291       12.5121202    
  -21.0782852       9.34700584      -22.8869343       12.7119961    
  -21.0628891       9.34040356      -23.2485180       12.8884058    
  -21.0506344       9.33898926      -23.5975418       13.0440598    
  -21.0415268       9.34222221      -23.9339714       13.1811295    
  -21.0355511       9.34966087      -24.2578735       13.3013744    
  -21.0326767       9.36094284      -24.5693684       13.4062471    
  -21.0328674       9.37576294      -24.8685970       13.4969645    
  -21.0360889       9.39386463      -25.1557064       13.5745583    
  -21.0423069       9.41502762      -25.4308395       13.6399117    
  -21.0514851       9.43905830      -25.6941338       13.6937895    
  -21.0635929       9.46579075      -25.9457035       13.7368603    
  -21.0786037       9.49507809      -26.1856575       13.7697105    
  -21.0964966       9.52679062      -26.4140873       13.7928619    
  -21.1172523       9.56081295      -26.6310654       13.8067799    
  -21.1408558       9.59703827      -26.8366528       13.8118820    
  -21.1672974       9.63537216      -27.0308895       13.8085442    
  -21.1965694       9.67573166      -27.2138042       13.7971087    
  -21.2286701       9.71803665      -27.3854046       13.7778883    
  -21.2635994       9.76221657      -27.5456848       13.7511683    
  -21.3013649       9.80820465      -27.6946239       13.7172146    
  -21.3419762       9.85593987      -27.8321800       13.6762714    
  -21.3854465       9.90536690      -27.9582977       13.6285648    
  -21.4317932       9.95643044      -28.0729084       13.5743093    
  -21.4810410       10.0090818      -28.1759186       13.5137043    
  -21.5332184       10.0632734      -28.2672157       13.4469395    
  -21.5883560       10.1189594      -28.3466721       13.3741961    
  -21.6464901       10.1760969      -28.4141369       13.2956476    
  -21.7076664       10.2346420      -28.4694328       13.2114611    
  -21.7719326       10.2945576      -28.5123615       13.1218023    
  -21.8393497       10.3557997      -28.5426979       13.0268326    
  -21.9099770       10.4183292      -28.5601940       12.9267149    
  -21.9838867       10.4821043      -28.5645580       12.8216124    
  -22.0611591       10.5470848      -28.5554676       12.7116938    
  -22.1418839       10.6132240      -28.5325603       12.5971375    
  -22.2261677       10.6804762      -28.4954243       12.4781275    
  -22.3141232       10.7487898      -28.4436016       12.3548689    
  -22.4058800       10.8181105      -28.3765736       12.2275839    
  -22.5015869       10.8883753      -28.2937450       12.0965271    
  -22.6014118       10.9595108      -28.1944504       11.9619865    
  -22.7055435       11.0314312      -28.0779190       11.8243027    
  -22.8142052       11.1040363      -27.9432697       11.6838846    
  -22.9276485       11.1771984      -27.7894840       11.5412359    
  -23.0461769       11.2507610      -27.6153793       11.3969870    
  -23.1701298       11.3245211      -27.4195652       11.2519503    
  -23.2999172       11.3982086      -27.2004089       11.1072025    
  -23.4360275       11.4714584      -26.9559746       10.9642038    
  -23.5790291       11.5437574      -26.6839676       10.8250046    
  -23.7295971       11.6143627      -26.3817005       10.6925812    
  -23.8884811       11.6821566      -26.0461559       10.5714064    
  -24.0564232       11.7454071      -25.6743870       10.4684057    
  -24.2337856       11.8014250      -25.2649269       10.3943386    
  -24.4196148       11.8463593      -24.8216019       10.3646030    
  -24.6101055       11.8762255      -24.3596420       10.3951387    
  -24.7987633       11.8899155      -23.9050179       10.4903812    
  -24.9800682       11.8904591      -23.4798031       10.6381998    
  -25.1517944       11.8822279      -23.0928974       10.8211269    
  -25.3139076       11.8686352      -22.7444420       11.0254974    
  -25.4671421       11.8518991      -22.4315071       11.2424431    
  -25.6123524       11.8334093      -22.1506596       11.4664011    
  -25.7503281       11.8140574      -21.8987579       11.6938076    
  -25.8817406       11.7944336      -21.6731148       11.9223013    
  -26.0071507       11.7749424      -21.4714775       12.1502657    
  -26.1270313       11.7558708      -21.2919617       12.3765516    
  -26.2417736       11.7374258      -21.1329823       12.6003246    
  -26.3517227       11.7197676      -20.9931946       12.8209581    
  -26.4571609       11.7030144      -20.8714466       13.0379705    
  -26.5583344       11.6872625      -20.7667522       13.2509794    
  -26.6554604       11.6725883      -20.6782513       13.4596796    
  -26.7487240       11.6590528      -20.6051941       13.6638184    
  -26.8382874       11.6467133      -20.5469284       13.8631821    
  -26.9243031       11.6356134      -20.5028706       14.0575857    
  -27.0068951       11.6257935      -20.4725075       14.2468672    
  -27.0861759       11.6172915      -20.4553814       14.4308777    
  -27.1622524       11.6101408      -20.4510841       14.6094818    
  -27.2352142       11.6043730      -20.4592495       14.7825489    
  -27.3051395       11.6000214      -20.4795513       14.9499569    
  -27.3721027       11.5971146      -20.5116901       15.1115847    
  -27.4361725       11.5956831      -20.5554104       15.2673111    
  -27.4974079       11.5957565      -20.6104698       15.4170160    
  -27.5558605       11.5973663      -20.6766567       15.5605745    
  -27.6115780       11.6005449      -20.7537804       15.6978598    
  -27.6646042       11.6053238      -20.8416710       15.8287401    
  -27.7149792       11.6117392      -20.9401760       15.9530773    
  -27.7627335       11.6198273      -21.0491600       16.0707264    
  -27.8078995       11.6296253      -21.1685066       16.1815338    
  -27.8504982       11.6411753      -21.2981091       16.2853336    
  -27.8905544       11.6545200      -21.4378834       16.3819542    
  -27.9280872       11.6697063      -21.5877495       16.4712086    
  -27.9631138       11.6867847      -21.7476482       16.5528946    
  -27.9956455       11.7058096      -21.9175262       16.6267948    
  -28.0256882       11.7268391      -22.0973492       16.6926785    
  -28.0532532       11.7499371      -22.2870865       16.7502880    
  -28.0783443       11.7751732      -22.4867249       16.7993450    
  -28.1009617       11.8026228      -22.6962585       16.8395462    
  -28.1211033       11.8323708      -22.9156933       16.8705559    
  -28.1387653       11.8645077      -23.1450462       16.8920097    
  -28.1539421       11.8991365      -23.3843422       16.9034958    
  -28.1666241       11.9363699      -23.6336136       16.9045601    
  -28.1768017       11.9763346      -23.8929024       16.8946972    
  -28.1844635       12.0191746      -24.1622543       16.8733387    
  -28.1895962       12.0650492      -24.4417229       16.8398399    
  -28.1921883       12.1141434      -24.7313557       16.7934666    
  -28.1922264       12.1666670      -25.0311985       16.7333717    
  -28.1897049       12.2228632      -25.3412857       16.6585846    
  -28.1846218       12.2830200      -25.6616211       16.5679626    
  -28.1769867       12.3474722      -25.9921627       16.4601593    
  -28.1668320       12.4166183      -26.3327866       16.3335743    
  -28.1542206       12.4909458      -26.6832390       16.1862640    
  -28.1392727       12.5710487      -27.0430336       16.0158558    
  -28.1222057       12.6576595      -27.4112968       15.8194103    
  -28.1034126       12.7516947      -27.7864704       15.5932655    
  -28.0835876       12.8542938      -28.1657715       15.3328724    
  -28.0639839       12.9668045      -28.5441895       15.0328274    
  -28.0468330       13.0905991      -28.9127903       14.6876507    
  -28.0358257       13.2263126      -29.2568188       14.2947969    
  -28.0357323       13.3722725      -29.5571938       13.8609543    
  -28.0499935       13.5236721      -29.8001556       13.4053526    
  -28.0785103       13.6748848      -29.9860840       12.9505014    
  -28.1188240       13.8222017      -30.1248226       12.5112324    
  -28.1682110       13.9639940      -30.2272644       12.0940619    
  -28.2245159       14.0997925      -30.3020477       11.7008696    
  -28.2861633       14.2296286      -30.3554535       11.3315268    
  -28.3520241       14.3537235      -30.3920059       10.9851484    
  -28.4212723       14.4723549      -30.4150124       10.6606236    
  -28.4932880       14.5858030      -30.4269505       10.3568325    
  -28.5675945       14.6943302      -30.4297199       10.0727234    
  -28.6438198       14.7981749      -30.4248104       9.80734253    
  -28.7216663       14.8975515      -30.4134197       9.55983734    
  -28.8008900       14.9926481      -30.3965149       9.32944584    
  -28.8812904       15.0836363      -30.3749084       9.11549377    
  -28.9626999       15.1706648      -30.3492756       8.91738129    
  -29.0449715       15.2538662      -30.3201923       8.73457336    
  -29.1279774       15.3333607      -30.2881603       8.56659698    
  -29.2116127       15.4092531      -30.2536163       8.41302586    
  -29.2957821       15.4816399      -30.2169437       8.27348328    
  -29.3803959       15.5506020      -30.1784878       8.14762974    
  -29.4653778       15.6162167      -30.1385555       8.03516579    
  -29.5506592       15.6785526      -30.0974274       7.93582153    
  -29.6361732       15.7376680      -30.0553608       7.84935665    
  -29.7218647       15.7936172      -30.0125961       7.77555799    
  -29.8076763       15.8464470      -29.9693527       7.71423721    
  -29.8935547       15.8961992      -29.9258404       7.66522837    
  -29.9794502       15.9429102      -29.8822575       7.62838554    
  -30.0653172       15.9866104      -29.8387928       7.60358334    
  -30.1511097       16.0273266      -29.7956276       7.59071445    
  -30.2367783       16.0650826      -29.7529411       7.58968830    
  -30.3222847       16.0998974      -29.7109070       7.60043144    
  -30.4075890       16.1317825      -29.6696930       7.62288666    
  -30.4926434       16.1607513      -29.6294727       7.65701199    
  -30.5774078       16.1868057      -29.5904140       7.70278025    
  -30.6618385       16.2099552      -29.5526867       7.76017904    
  -30.7458935       16.2301979      -29.5164661       7.82921219    
  -30.8295269       16.2475262      -29.4819317       7.90989733    
  -30.9126930       16.2619324      -29.4492645       8.00226688    
  -30.9953461       16.2734070      -29.4186573       8.10636997    
  -31.0774345       16.2819328      -29.3903046       8.22227001    
  -31.1589088       16.2874870      -29.3644142       8.35004902    
  -31.2397099       16.2900505      -29.3412094       8.48980045    
  -31.3197803       16.2895889      -29.3209248       8.64164352    
  -31.3990574       16.2860718      -29.3038101       8.80571079    
  -31.4774761       16.2794590      -29.2901363       8.98215580    
  -31.5549603       16.2697086      -29.2801991       9.17115593    
  -31.6314316       16.2567711      -29.2743168       9.37290859    
